68945e59-803e-463e-9ac0-1491c52b0097,b99d639bc9644549960954e709de7059.jpg,processed_b99d639bc9644549960954e709de7059.jpg,grayscale
76ec1e25-acde-4653-97d2-970e59ab7a7b,8f2ec5f60ff548759312e9c1abcecb3d.png,processed_8f2ec5f60ff548759312e9c1abcecb3d.png,red_channel
